RA (degrees),DEC (degrees),Timestamp
49.78435,3.1215599,2100-10-03
241.5492,27.980532,2100-10-05
221.65143,-14.285954,2100-10-07
166.3953,3.8049052,2100-10-09
349.38644,13.441121,2100-10-11
227.25206,16.857706,2100-10-13
117.4588,17.0605,2100-10-15
13.059157,-2.4586246,2100-10-17
257.22482,-11.41805,2100-10-19
36.44229,7.599029,2100-10-21
13.850437,1.7016295,2100-10-23
320.99246,1.7737565,2100-10-25
201.4163,24.938223,2100-10-27
337.90796,-13.503609,2100-10-29
99.35303,19.463324,2100-10-31
19.059855,-13.120951,2100-11-02
186.70114,-15.778856,2100-11-04
277.10876,9.980801,2100-11-06
352.093,14.235788,2100-11-08
35.728626,0.44194624,2100-11-10
253.97928,17.930868,2100-11-12
153.90611,14.154194,2100-11-14
332.02988,1.2875317,2100-11-16
34.420555,0.4460969,2100-11-18
260.34174,14.741144,2100-11-20
11.71648,2.12163,2100-11-22
245.982,25.935375,2100-11-24
11.593733,14.37653,2100-11-26
231.64153,-6.5860486,2100-11-28
356.94702,-7.3045855,2100-11-30
44.52912,15.3653755,2100-12-02
238.10852,29.9914,2100-12-04
351.72302,-1.361439,2100-12-06
156.94063,-18.234234,2100-12-08
5.940805,3.4408333,2100-12-10
343.7919,-1.7894616,2100-12-12
91.33309,12.490366,2100-12-14
188.91454,27.429419,2100-12-16
359.95615,11.305407,2100-12-18
20.007784,-27.7791,2100-12-20
242.03116,29.346306,2100-12-22
16.297304,0.23109399,2100-12-24
194.02058,6.617937,2100-12-26
78.56713,19.453875,2100-12-28
287.957,25.742662,2100-12-30
17.399305,2.0468497,2101-01-01
73.07552,18.587534,2101-01-03
275.7143,21.69872,2101-01-05
344.52985,-0.6816766,2101-01-07
217.14328,-2.0010674,2101-01-09
30.050976,12.370074,2101-01-11
27.259441,2.306441,2101-01-13
254.37474,-11.343162,2101-01-15
328.4538,0.056610133,2101-01-17
187.12,2.1277797,2101-01-19
83.32321,14.215737,2101-01-21
92.41912,14.580245,2101-01-23
342.71982,11.681189,2101-01-25
54.718586,3.4887426,2101-01-27
281.01343,27.664747,2101-01-29
223.12698,28.187618,2101-01-31
331.74423,5.820452,2101-02-02
100.005394,14.673346,2101-02-04
251.59601,-7.0955205,2101-02-06
315.33295,17.590431,2101-02-08
253.13535,31.556421,2101-02-10
253.47217,29.62843,2101-02-12
19.512693,9.801852,2101-02-14
358.80652,-12.1921,2101-02-16
313.11792,15.646049,2101-02-18
181.81377,19.121943,2101-02-20
209.4125,12.220109,2101-02-22
222.15967,-1.6414685,2101-02-24
259.57935,-7.3294826,2101-02-26
240.02599,27.375038,2101-02-28
129.40054,14.844229,2101-03-02
256.34442,20.50867,2101-03-04
265.93158,-8.17726,2101-03-06
217.05495,-1.9717487,2101-03-08
194.49728,-0.6883646,2101-03-10
20.00424,0.25346154,2101-03-12
118.88874,18.755009,2101-03-14
153.54372,25.913595,2101-03-16
309.20822,8.579689,2101-03-18
61.10932,10.24821,2101-03-20
150.21439,16.666016,2101-03-22
24.31062,3.5178425,2101-03-24
297.83075,27.37547,2101-03-26
2.3050957,-8.650394,2101-03-28
252.02173,-5.951968,2101-03-30
148.46584,15.313745,2101-04-01
166.93507,-16.901333,2101-04-03
267.8708,-13.288007,2101-04-05
141.27034,-0.079512075,2101-04-07
122.37895,23.362782,2101-04-09
276.6437,12.69269,2101-04-11
257.20862,31.015696,2101-04-13
276.8015,26.964975,2101-04-15
334.2455,1.5087185,2101-04-17
253.07979,-9.09713,2101-04-19
145.66066,14.955031,2101-04-21
237.67227,29.4771,2101-04-23
163.29054,7.6881175,2101-04-25
302.76352,17.8872,2101-04-27
335.96414,-0.77335197,2101-04-29
325.66226,2.7621145,2101-05-01
196.03574,8.686117,2101-05-03
191.11554,6.3336034,2101-05-05
182.37895,4.550113,2101-05-07
139.00926,20.151983,2101-05-09
332.62646,-2.9658847,2101-05-11
96.293785,21.125004,2101-05-13
217.79195,-6.048403,2101-05-15
163.43353,25.224342,2101-05-17
3.8407316,7.9566174,2101-05-19
41.938763,12.725166,2101-05-21
113.19731,-15.844452,2101-05-23
262.9332,-7.903443,2101-05-25
62.3795,15.412724,2101-05-27
27.628061,13.673896,2101-05-29
321.96625,2.8212192,2101-05-31
349.28986,14.528372,2101-06-02
197.44612,6.4302897,2101-06-04
42.90717,15.018657,2101-06-06
4.4274206,14.600686,2101-06-08
152.4688,17.82318,2101-06-10
200.72975,25.622965,2101-06-12
353.2085,10.960046,2101-06-14
12.051874,-18.833021,2101-06-16
314.51157,19.202175,2101-06-18
209.26617,8.623613,2101-06-20
222.2367,26.270914,2101-06-22
66.77175,-1.57012,2101-06-24
182.32912,14.526616,2101-06-26
63.19642,16.855867,2101-06-28
292.0814,23.455194,2101-06-30
339.27744,1.7043114,2101-07-02
118.18987,19.332582,2101-07-04
183.62563,17.937592,2101-07-06
223.12553,21.339544,2101-07-08
212.62329,18.8669,2101-07-10
343.65134,-1.3268658,2101-07-12
32.944984,-1.1535792,2101-07-14
207.80632,25.032166,2101-07-16
348.40607,-0.65693307,2101-07-18
349.55148,-0.6589845,2101-07-20
359.19177,-27.60911,2101-07-22
160.24602,31.573647,2101-07-24
91.50024,16.110079,2101-07-26
147.9952,-5.131132,2101-07-28
155.74507,15.76313,2101-07-30
226.3714,11.445396,2101-08-01
157.77684,24.706161,2101-08-03
327.77496,5.562111,2101-08-05
238.12946,26.583853,2101-08-07
308.60754,-18.088558,2101-08-09
84.919464,20.460566,2101-08-11
58.093685,6.7865963,2101-08-13
323.6635,17.25785,2101-08-15
9.9335,-6.665494,2101-08-17
262.6964,-12.337478,2101-08-19
180.48471,6.197089,2101-08-21
27.911467,-0.19910933,2101-08-23
234.20813,12.994835,2101-08-25
138.63158,15.593198,2101-08-27
263.7355,-15.768321,2101-08-29
149.77773,15.849699,2101-08-31
326.4895,6.9776516,2101-09-02
149.7003,16.073572,2101-09-04
271.39407,-14.121546,2101-09-06
233.54887,11.231373,2101-09-08
210.48433,10.684116,2101-09-10
204.36838,26.242424,2101-09-12
248.03053,20.312883,2101-09-14
225.68126,-22.080193,2101-09-16
254.716,-10.148726,2101-09-18
268.8813,-19.62801,2101-09-20
245.48071,22.797787,2101-09-22
267.27325,-11.810033,2101-09-24
269.96973,-15.017048,2101-09-26
240.20886,13.963344,2101-09-28
7.417996,12.612311,2101-09-30
349.22687,-22.163334,2101-10-02
171.92148,10.12309,2101-10-04
194.69955,25.42803,2101-10-06
104.24061,22.750086,2101-10-08
215.63019,8.828927,2101-10-10
269.2008,-13.579565,2101-10-12
226.4504,6.951945,2101-10-14
338.47922,18.438887,2101-10-16
242.23901,25.006643,2101-10-18
163.91331,9.769271,2101-10-20
247.06273,-6.826696,2101-10-22
157.70181,17.886375,2101-10-24
198.02368,25.05435,2101-10-26
38.7824,0.62200934,2101-10-28
263.5485,-7.658368,2101-10-30
163.57172,11.86324,2101-11-01
13.972094,12.377491,2101-11-03
267.14087,25.958605,2101-11-05
259.23886,-7.880589,2101-11-07
269.01508,30.844091,2101-11-09
75.24402,3.7447798,2101-11-11
44.047646,16.51857,2101-11-13
253.83101,18.230272,2101-11-15
267.5068,28.672224,2101-11-17
13.154228,0.790366,2101-11-19
195.51628,9.131762,2101-11-21
198.70444,21.967157,2101-11-23
122.32775,22.650013,2101-11-25
2.835631,-0.86350703,2101-11-27
15.34481,-1.9219246,2101-11-29
70.83149,8.044476,2101-12-01
260.7994,-6.162362,2101-12-03
42.475258,1.1638958,2101-12-05
118.496574,15.481268,2101-12-07
24.016155,11.814489,2101-12-09
243.44803,24.597773,2101-12-11
266.80188,-10.624469,2101-12-13
345.19406,1.0139287,2101-12-15
268.85788,24.340023,2101-12-17
77.17038,20.299614,2101-12-19
220.62689,-7.3022776,2101-12-21
95.66116,22.400156,2101-12-23
31.129602,13.31433,2101-12-25
305.12445,22.571928,2101-12-27
326.31885,16.54576,2101-12-29
259.1762,-8.153775,2101-12-31
259.97906,-16.988045,2102-01-02
352.17435,-1.5890076,2102-01-04
359.81772,6.485077,2102-01-06
212.92389,7.208883,2102-01-08
63.729507,5.397978,2102-01-10
150.2246,16.014906,2102-01-12
290.37024,-13.13815,2102-01-14
207.26924,26.929193,2102-01-16
218.75934,14.734982,2102-01-18
128.77478,24.483969,2102-01-20
105.92004,22.206755,2102-01-22
347.70154,-1.5674467,2102-01-24
129.86754,22.749031,2102-01-26
290.32016,26.453865,2102-01-28
321.99017,8.054084,2102-01-30
102.38963,23.00512,2102-02-01
186.94221,18.291384,2102-02-03
187.77226,14.783407,2102-02-05
131.55133,16.82119,2102-02-07
223.73178,14.395977,2102-02-09
263.5651,22.006407,2102-02-11
30.648888,1.918804,2102-02-13
229.4781,26.589565,2102-02-15
180.87804,1.8976672,2102-02-17
130.39246,14.879015,2102-02-19
230.09702,26.961857,2102-02-21
352.975,-8.873708,2102-02-23
97.44995,16.759575,2102-02-25
354.28723,6.043366,2102-02-27
267.62997,-9.081483,2102-03-01
198.38838,8.958029,2102-03-03
216.36996,25.531773,2102-03-05
65.709915,18.599236,2102-03-07
321.65094,-9.02442,2102-03-09
41.862526,15.502158,2102-03-11
232.92018,15.1856785,2102-03-13
132.22371,21.858782,2102-03-15
339.68936,2.3439982,2102-03-17
288.2437,23.49678,2102-03-19
171.17332,11.551832,2102-03-21
259.90753,16.502798,2102-03-23
254.97589,-10.524615,2102-03-25
254.48703,10.470522,2102-03-27
262.9862,-11.368029,2102-03-29
228.9395,27.042595,2102-03-31
123.64192,24.507145,2102-04-02
106.91545,16.879385,2102-04-04
12.94784,5.8431125,2102-04-06
330.68866,4.335388,2102-04-08
275.6916,16.693546,2102-04-10
143.30768,24.282621,2102-04-12
258.94876,2.7645895,2102-04-14
251.0758,-13.35254,2102-04-16
108.302864,13.940516,2102-04-18
233.16467,11.9525385,2102-04-20
140.4218,14.830644,2102-04-22
147.11595,17.889778,2102-04-24
5.253008,2.9256063,2102-04-26
224.18323,21.881912,2102-04-28
188.98201,23.175938,2102-04-30
7.7676654,14.922576,2102-05-02
50.651913,15.823688,2102-05-04
295.2584,12.043234,2102-05-06
272.01028,-5.9358983,2102-05-08
262.51624,-12.300063,2102-05-10
343.79056,-1.2414054,2102-05-12
192.95207,20.226889,2102-05-14
250.61627,-8.026361,2102-05-16
241.17178,12.466396,2102-05-18
2.377105,-27.790037,2102-05-20
59.505062,7.539799,2102-05-22
345.66632,16.95961,2102-05-24
140.94347,22.769325,2102-05-26
332.76382,-0.025469003,2102-05-28
6.855529,0.5094961,2102-05-30
331.80777,-0.42093903,2102-06-01
161.94452,19.216043,2102-06-03
132.95226,23.06707,2102-06-05
189.66687,6.7645407,2102-06-07
136.89923,23.063694,2102-06-09
340.2588,16.030207,2102-06-11
31.597086,2.5153103,2102-06-13
178.7855,9.249177,2102-06-15
305.88702,15.570851,2102-06-17
77.21973,20.474575,2102-06-19
318.63547,6.417243,2102-06-21
202.39793,7.8802285,2102-06-23
140.5207,24.827106,2102-06-25
7.865286,-0.13803655,2102-06-27
260.4951,-14.735271,2102-06-29
184.62917,6.383687,2102-07-01
48.165287,5.6402907,2102-07-03
150.3706,15.773424,2102-07-05
13.083515,-0.51665026,2102-07-07
158.66267,13.773067,2102-07-09
47.410404,7.9571214,2102-07-11
40.77305,7.091756,2102-07-13
207.82954,24.327127,2102-07-15
186.61125,13.981004,2102-07-17
39.877895,14.378075,2102-07-19
23.782808,0.5943091,2102-07-21
239.3663,17.6,2102-07-23
31.949434,-1.843283,2102-07-25
354.11627,1.9689479,2102-07-27
100.96297,16.37064,2102-07-29
240.48392,-9.379269,2102-07-31
257.25516,-12.197993,2102-08-02
18.245934,2.6710298,2102-08-04
10.091385,13.010379,2102-08-06
261.9784,-12.485818,2102-08-08
301.8835,10.889803,2102-08-10
349.48013,-1.0964296,2102-08-12
263.77887,-4.591512,2102-08-14
25.685701,14.863922,2102-08-16
102.45819,19.921345,2102-08-18
264.2607,22.850264,2102-08-20
21.724236,12.397864,2102-08-22
191.08992,-0.28218588,2102-08-24
153.44994,22.915504,2102-08-26
15.022282,-1.7064811,2102-08-28
256.06833,-4.949166,2102-08-30
19.93981,15.246084,2102-09-01
269.70984,-17.962536,2102-09-03
220.75578,24.965351,2102-09-05
158.70642,15.2889595,2102-09-07
323.15143,3.420021,2102-09-09
213.45247,9.875353,2102-09-11
204.95998,15.451337,2102-09-13
241.12524,17.326418,2102-09-15
7.6391716,3.9208362,2102-09-17
233.36041,-3.7995973,2102-09-19
203.10329,3.7472277,2102-09-21
254.88269,-9.07037,2102-09-23
238.58815,18.725586,2102-09-25
357.50024,-4.7125273,2102-09-27
287.62363,-9.843844,2102-09-29
282.65305,23.849476,2102-10-01
130.38692,21.73829,2102-10-03
2.6639907,1.4243822,2102-10-05
255.36559,-6.066944,2102-10-07
261.78336,-8.350041,2102-10-09
22.41476,1.4832236,2102-10-11
181.85667,22.326382,2102-10-13
144.66805,16.221802,2102-10-15
166.43626,10.73166,2102-10-17
258.86844,-12.965984,2102-10-19
48.184288,-1.7026125,2102-10-21
317.12112,14.311217,2102-10-23
243.16508,21.43153,2102-10-25
149.05115,23.237646,2102-10-27
295.12228,-0.43236965,2102-10-29
66.413925,14.283628,2102-10-31
115.88656,14.199807,2102-11-02
204.60013,25.54959,2102-11-04
201.02728,26.13191,2102-11-06
271.2115,27.786957,2102-11-08
320.53186,5.8935394,2102-11-10
2.512357,0.60077584,2102-11-12
24.8735,0.9243573,2102-11-14
212.09982,9.108954,2102-11-16
145.95245,15.640272,2102-11-18
154.73698,16.852085,2102-11-20
196.79745,14.217792,2102-11-22
10.726297,-4.3923907,2102-11-24
148.50797,16.930874,2102-11-26
120.40336,17.014034,2102-11-28
171.293,-16.596214,2102-11-30
67.95133,16.831203,2102-12-02
29.570496,6.9150076,2102-12-04
120.35969,21.803482,2102-12-06
255.14313,-14.574719,2102-12-08
354.6978,1.8583001,2102-12-10
223.00563,26.108665,2102-12-12
245.29698,32.03919,2102-12-14
250.99963,-1.0081604,2102-12-16
195.72734,26.841846,2102-12-18
158.71902,17.48411,2102-12-20
20.395475,-16.60228,2102-12-22
208.44853,16.322376,2102-12-24
276.89417,12.985541,2102-12-26
19.879986,5.3856544,2102-12-28
351.31848,-0.16912019,2102-12-30
333.1625,16.489653,2103-01-01
265.33466,31.077564,2103-01-03
182.10764,-19.609484,2103-01-05
269.31488,29.069649,2103-01-07
318.48392,3.5972452,2103-01-09
162.146,11.343711,2103-01-11
299.4862,-2.4918215,2103-01-13
164.01158,22.513815,2103-01-15
186.8166,6.600251,2103-01-17
302.33786,20.233965,2103-01-19
209.45232,9.990666,2103-01-21
126.40188,15.671597,2103-01-23
236.30872,-4.834163,2103-01-25
39.92206,-0.34617978,2103-01-27
193.60355,24.92542,2103-01-29
48.74425,8.14691,2103-01-31
227.95203,24.24724,2103-02-02
194.58508,8.478793,2103-02-04
221.07045,9.081448,2103-02-06
49.824924,11.932729,2103-02-08
141.36,17.2727,2103-02-10
287.71033,-8.507822,2103-02-12
135.21335,23.68323,2103-02-14
312.00992,-0.3324677,2103-02-16
153.0085,24.837175,2103-02-18
240.9697,12.724555,2103-02-20
284.7544,25.66395,2103-02-22
319.0575,12.069321,2103-02-24
19.589766,13.371643,2103-02-26
323.40427,5.2662535,2103-02-28
345.67648,15.07339,2103-03-02
164.98347,18.992628,2103-03-04
254.05359,-10.342785,2103-03-06
62.01137,13.826597,2103-03-08
240.02087,20.709488,2103-03-10
250.89026,28.994698,2103-03-12
46.236584,15.49231,2103-03-14
124.04236,-7.1146145,2103-03-16
195.04002,6.974676,2103-03-18
127.0533,15.504153,2103-03-20
190.98466,23.911741,2103-03-22
6.4182863,14.255704,2103-03-24
11.269234,-0.5534581,2103-03-26
260.59616,-13.072635,2103-03-28
275.19885,15.778453,2103-03-30
10.61755,3.9805982,2103-04-01
16.728254,2.7083797,2103-04-03
130.92914,15.665605,2103-04-05
3.2369802,-1.9760773,2103-04-07
121.72683,16.925282,2103-04-09
187.28514,19.411083,2103-04-11
41.732876,1.1422361,2103-04-13
178.8506,-16.531244,2103-04-15
78.431656,10.944619,2103-04-17
167.54079,24.034784,2103-04-19
214.48592,24.343195,2103-04-21
150.4359,25.82859,2103-04-23
5.479061,-13.656641,2103-04-25
226.19524,26.772564,2103-04-27
192.51694,-11.753929,2103-04-29
272.8531,29.354816,2103-05-01
126.42839,12.006085,2103-05-03
257.6239,-11.874897,2103-05-05
154.92847,26.56945,2103-05-07
61.644894,16.08926,2103-05-09
204.14107,7.36072,2103-05-11
219.46576,-1.7279472,2103-05-13
168.20003,11.500387,2103-05-15
266.2027,-13.235254,2103-05-17
134.22795,18.201488,2103-05-19
124.65741,16.597998,2103-05-21
9.484271,-1.3125666,2103-05-23
208.31403,12.888246,2103-05-25
206.43672,13.774687,2103-05-27
130.84192,17.960308,2103-05-29
250.71114,-11.186526,2103-05-31
245.26157,28.361643,2103-06-02
222.91145,24.236824,2103-06-04
189.65146,16.005043,2103-06-06
159.76425,20.989956,2103-06-08
78.496895,13.170234,2103-06-10
165.69,15.863708,2103-06-12
74.52846,19.597721,2103-06-14
340.0283,10.723631,2103-06-16
260.02734,-13.729661,2103-06-18
229.75394,26.524305,2103-06-20
355.54764,12.684743,2103-06-22
304.26633,-10.235261,2103-06-24
209.61687,8.250199,2103-06-26
252.72084,-9.398469,2103-06-28
282.45248,20.004572,2103-06-30
118.29242,16.946428,2103-07-02
261.2372,-17.600027,2103-07-04
206.36002,24.837479,2103-07-06
273.14523,10.161119,2103-07-08
248.94519,28.213072,2103-07-10
204.067,9.727091,2103-07-12
89.547844,-18.842672,2103-07-14
135.41457,24.294016,2103-07-16
172.85153,13.276277,2103-07-18
21.78782,13.749623,2103-07-20
167.08868,13.18918,2103-07-22
229.64835,24.530327,2103-07-24
72.71192,8.397627,2103-07-26
153.40643,15.008706,2103-07-28
187.292,-7.0018706,2103-07-30
167.87128,14.478176,2103-08-01
157.68695,18.035063,2103-08-03
74.66875,10.904825,2103-08-05
68.106674,8.985778,2103-08-07
173.15382,-17.343601,2103-08-09
228.88663,-9.300777,2103-08-11
191.77597,10.304453,2103-08-13
147.56087,15.872428,2103-08-15
355.88373,4.7165017,2103-08-17
137.24323,23.796928,2103-08-19
247.25067,29.029951,2103-08-21
245.6354,-9.942601,2103-08-23
352.64474,-27.760946,2103-08-25
50.701653,5.3723636,2103-08-27
170.87178,23.689333,2103-08-29
257.79782,-12.81899,2103-08-31
259.65256,-13.612601,2103-09-02
151.94861,27.776798,2103-09-04
339.36218,13.764839,2103-09-06
29.36315,-0.8377666,2103-09-08
4.9757967,13.581252,2103-09-10
244.42993,17.809973,2103-09-12
128.23453,15.52706,2103-09-14
224.24846,25.46869,2103-09-16
140.53644,14.756762,2103-09-18
33.107048,-4.7443657,2103-09-20
175.81808,15.936782,2103-09-22
208.21858,-1.7306,2103-09-24
14.520496,5.166778,2103-09-26
240.61386,15.6172285,2103-09-28
260.2671,-13.239259,2103-09-30
202.08534,22.570204,2103-10-02
266.6623,-9.415166,2103-10-04
326.71066,10.556438,2103-10-06
77.80388,12.259524,2103-10-08
238.73225,29.097055,2103-10-10
223.18231,11.25667,2103-10-12
207.70912,11.471753,2103-10-14
134.31116,15.85729,2103-10-16
259.06424,-12.641491,2103-10-18
139.20035,23.056011,2103-10-20
167.79211,10.620734,2103-10-22
216.40683,11.844805,2103-10-24
136.89954,24.25943,2103-10-26
184.4113,-11.671284,2103-10-28
236.83347,15.830215,2103-10-30
29.482946,10.74421,2103-11-01
211.4328,26.686275,2103-11-03
32.68282,13.758029,2103-11-05
124.684875,22.815891,2103-11-07
133.31279,19.260927,2103-11-09
278.79767,29.730118,2103-11-11
217.35777,26.033216,2103-11-13
213.13838,16.010782,2103-11-15
312.20276,12.507227,2103-11-17
190.7086,7.973197,2103-11-19
177.3901,24.371544,2103-11-21
100.87737,20.417196,2103-11-23
352.238,0.30036733,2103-11-25
246.31955,30.503695,2103-11-27
219.50641,28.294788,2103-11-29
160.6389,25.98517,2103-12-01
278.43887,21.296703,2103-12-03
190.94691,11.926584,2103-12-05
274.0437,-7.613978,2103-12-07
295.14423,10.738499,2103-12-09
199.27649,6.7286267,2103-12-11
3.5456383,-0.6056747,2103-12-13
17.501768,12.841647,2103-12-15
255.34058,-10.73816,2103-12-17
198.65378,6.851782,2103-12-19
150.83804,14.896417,2103-12-21
242.26886,27.86846,2103-12-23
314.3005,4.5801377,2103-12-25
198.39723,3.043218,2103-12-27
257.0244,12.286995,2103-12-29
192.93054,12.699258,2103-12-31
130.36302,24.363888,2104-01-02
326.89355,12.347353,2104-01-04
177.58043,22.758797,2104-01-06
262.5099,31.548717,2104-01-08
38.41487,2.223565,2104-01-10
188.27231,25.274618,2104-01-12
350.70776,0.78694797,2104-01-14
71.038315,3.8466794,2104-01-16
183.99872,5.8279986,2104-01-18
179.17033,7.810701,2104-01-20
208.62735,-4.3532553,2104-01-22
134.96577,4.328533,2104-01-24
139.95888,23.057747,2104-01-26
4.1076818,-0.83367217,2104-01-28
228.26988,9.4543495,2104-01-30
128.67674,18.012146,2104-02-01
314.34137,2.6423109,2104-02-03
54.877647,17.910439,2104-02-05
238.13913,25.04325,2104-02-07
17.493279,-0.373098,2104-02-09
222.05934,25.699911,2104-02-11
152.06845,14.872772,2104-02-13
157.17993,16.332973,2104-02-15
312.8867,-16.3607,2104-02-17
22.953947,-3.7727005,2104-02-19
69.48622,19.23984,2104-02-21
116.54935,12.705315,2104-02-23
179.53403,18.46907,2104-02-25
343.23743,-1.7317818,2104-02-27
200.40707,8.457831,2104-02-29
138.31627,24.727394,2104-03-02
96.28313,22.834814,2104-03-04
152.82182,17.105274,2104-03-06
131.15724,15.330103,2104-03-08
198.42235,14.079234,2104-03-10
32.35186,13.195506,2104-03-12
253.5971,16.255558,2104-03-14
134.43237,15.840705,2104-03-16
355.39807,1.6879331,2104-03-18
230.1511,23.774649,2104-03-20
336.76422,11.534889,2104-03-22
218.07166,-23.027468,2104-03-24
2.0480359,-1.1780457,2104-03-26
17.340826,14.691343,2104-03-28
171.43132,13.290673,2104-03-30
197.796,9.438523,2104-04-01
230.7222,13.950458,2104-04-03
187.29546,22.584906,2104-04-05
209.91058,0.5892978,2104-04-07
252.4283,-9.554598,2104-04-09
297.28833,19.562824,2104-04-11
67.37035,4.735355,2104-04-13
229.29593,-4.171485,2104-04-15
257.55368,-11.695799,2104-04-17
323.43207,0.1983629,2104-04-19
259.4064,31.855816,2104-04-21
125.349335,24.407042,2104-04-23
236.29628,13.93488,2104-04-25
103.782425,1.371693,2104-04-27
177.53792,12.963805,2104-04-29
239.25275,28.201677,2104-05-01
241.78021,28.450514,2104-05-03
82.65092,18.369633,2104-05-05
50.07313,15.252778,2104-05-07
145.67883,26.289516,2104-05-09
26.376835,-8.192438,2104-05-11
260.2364,-13.060105,2104-05-13
318.81558,7.9582567,2104-05-15
339.9018,7.4846396,2104-05-17
217.85733,15.980506,2104-05-19
65.08843,15.779621,2104-05-21
